"UniqueID","SEX","RACE","ETHNICITY","DOCNUM","COUNTY","RECVDT","INTKDT","RECFAC","RECVCD","INTKSTCD","CREDITCLASS","SENTENCE_TERM_YEARS","SENTENCE_TERM_MONTHS","SENTENCE_TERM_DAYS","person_id","admit_row_id"
5213,"M","W",NA,"126450","73",2018-11-29,"11/29/2018","COA","2","2",NA,NA,NA,NA,"00fb99ec83c83dd253bb7e946f71ca16",5213
5215,"M","W",NA,"126451","73",2021-05-26,"05/26/2021","COA","2","2",NA,NA,NA,NA,"f2f1d79a37f7c31407b78e234565c293",5215
5219,"M","W",NA,"126536","49",2018-12-10,"12/10/2018","RDC","56","56",NA,NA,NA,NA,"2f24ccaa830f0f1d4ac7c887949be50a",5219
5220,"M","W",NA,"126536","49",2020-01-24,"12/10/2018","RDC","33","56",NA,NA,NA,NA,"2f24ccaa830f0f1d4ac7c887949be50a",5220
5225,"F","W",NA,"126582","11",2018-08-06,"08/06/2018","COA","2","2",NA,NA,NA,NA,"cba0ec70c5cdf615dd0e3990c46d3c85",5225
5227,"F","W",NA,"126620","3",2020-01-30,"10/02/2017","RTC","20","2",NA,NA,NA,NA,"a50741207736377aac65945294695f07",5227
5232,"F","W",NA,"126667","41",2022-06-09,"2022-06-09","COA","2","2",NA,NA,NA,NA,"856b79d50099d3668c9c634092dccda3",5232
5233,"F","B",NA,"126675","20",2020-01-06,"01/06/2020","COA","57","57",NA,NA,NA,NA,"dfae1c52b4da0b10414dcf68c7b8de5b",5233
5234,"F","W",NA,"126685","20",2022-10-06,"2012-01-12","RTC","33","50",NA,NA,NA,NA,"84438e26fb7618ff1fab334fd7ea121b",5234
5241,"M","B",NA,"126760","46",2020-03-12,"03/12/2020","COA","57","57",NA,NA,NA,NA,"c1780bdf39c260ce071da3ec0ba8f966",5241
5242,"F","H","Hispanic","126769","50",2019-10-29,"10/29/2019","RTC","54","54",NA,NA,NA,NA,"72ac0e7eb2283b67f17277d014fcbcf1",5242
5243,"Female","White","Unknown","126770","Marion",2025-06-18,"2025-06-18",NA,NA,NA,"B","7","0","0","3c821986eafaecd5a53fac0f46510a37",5243
5244,"M","B",NA,"126775","34",2022-08-11,"2022-08-11","COA","56","56",NA,NA,NA,NA,"2db7a900df424c21d18b3d413f491f89",5244
5251,"F","W",NA,"126845","3",2021-07-26,"07/26/2021","COA","58","58",NA,NA,NA,NA,"459f40a34c5df15eda7821163e8d58d7",5251
5254,"F","W",NA,"126870","30",2020-08-13,"08/13/2020","COA","2","2",NA,NA,NA,NA,"3a2e021f52966f9d94da7a4889aaf2a2",5254
5258,"M","W",NA,"126960","41",2020-02-13,"02/13/2020","COA","2","2",NA,NA,NA,NA,"ac8ba99cae3fde93cc6355e9fccc10a0",5258
5259,"F","W",NA,"126963","15",2019-08-22,"08/22/2019","COA","56","56",NA,NA,NA,NA,"eebf185946fafb87142763d13c8e1d6b",5259
5260,"F","W",NA,"126963","15",2019-11-18,"11/18/2019","RTC","2","2",NA,NA,NA,NA,"eebf185946fafb87142763d13c8e1d6b",5260
5267,"M","W",NA,"127089","44",2021-09-20,"09/20/2021","COA","57","57",NA,NA,NA,NA,"f9dbf8721f7dda6546e149a599544272",5267
5270,"M","B",NA,"127118","49",2018-11-07,"03/31/2015","RDC","40","2",NA,NA,NA,NA,"ca2fb6795e5f13ec8e931d3f95d19f7f",5270
5274,"M","B",NA,"127126","49",2019-02-28,"02/28/2019","COA","2","2",NA,NA,NA,NA,"6dc88ca07566a80c326264e67ab14ea3",5274
5275,"Male","Black","Nonhispanic","127126","Marion",2026-03-03,"46084.250694444447",NA,NA,NA,"A","0","5","27","6dc88ca07566a80c326264e67ab14ea3",5275
5279,"M","W",NA,"127169","2",2018-07-11,"07/11/2018","RDC","2","2",NA,NA,NA,NA,"2880533ed522465f40bc4e4d21aabd4e",5279
5280,"M","W",NA,"127169","2",2020-06-04,"06/04/2020","COA","56","56",NA,NA,NA,NA,"2880533ed522465f40bc4e4d21aabd4e",5280
5283,"M","B",NA,"127189","82",2022-11-09,"2002-08-29","RDC","33","1",NA,NA,NA,NA,"180e80382f83f03f0adb42f4c269200c",5283
5285,"M","B",NA,"127206","48",2019-01-09,"01/09/2019","COA","56","56",NA,NA,NA,NA,"1424c5527050df936933f4f6df69abc4",5285
5286,"M","B",NA,"127206","48",2020-01-09,"01/09/2019","COA","56","56",NA,NA,NA,NA,"1424c5527050df936933f4f6df69abc4",5286
5287,"Male","Black","Unknown","127206","Marion",2024-06-04,"2024-06-04",NA,NA,NA,"B","2","0","0","1424c5527050df936933f4f6df69abc4",5287
5290,"M","W",NA,"127214","20",2021-10-18,"10/18/2021","COA","57","57",NA,NA,NA,NA,"b02f006e0bda94eec6860d53572913c5",5290
5299,"M","B",NA,"127231","49",2019-12-09,"10/11/2011","RDC","42","2",NA,NA,NA,NA,"183e3143c1a699a5e3a85e07c9a7ea88",5299
5300,"M","B",NA,"127231","49",2022-03-10,"2022-03-10","COA","56","56",NA,NA,NA,NA,"183e3143c1a699a5e3a85e07c9a7ea88",5300
5301,"M","B",NA,"127237","84",2021-09-13,"09/13/2021","COA","2","2",NA,NA,NA,NA,"2cd3b35964e8ae1cc07f3e8bc9bece76",5301
5303,"M","W",NA,"127241","33",2020-01-09,"02/13/2018","IYC","41","2",NA,NA,NA,NA,"0be3cb86a641e4bc5a68f520e61c582e",5303
5304,"M","W",NA,"127241","33",2021-01-26,"02/13/2018","CIC","33","2",NA,NA,NA,NA,"0be3cb86a641e4bc5a68f520e61c582e",5304
5306,"M","W",NA,"127257","2",2020-02-06,"07/02/2009","MCF","33","2",NA,NA,NA,NA,"2573a07250bc2a1bc5040cb97d2fdbf4",5306
5307,"M","B",NA,"127259","2",2018-07-26,"07/26/2018","RDC","2","2",NA,NA,NA,NA,"de408ee1e3eb694ffee2fa7d1bcb00e7",5307
5309,"M","W",NA,"127284","20",2018-07-12,"07/12/2018","COA","2","2",NA,NA,NA,NA,"9cb894d3ad23122d0175b221dc989bdd",5309
5310,"Male","White","Hispanic","127291","Marion",2026-03-27,"37508.370138888888",NA,NA,NA,"1","50","0","0","ef102af2f42f2abfe1ca692661591180",5310
5311,"M","B",NA,"127294","75",2018-09-06,"08/14/2014","RDC","34","57",NA,NA,NA,NA,"a1f1a8dc7f867e503765954adba8e809",5311
5312,"M","W",NA,"127296","50",2022-01-05,"2022-01-05","COA","2","2",NA,NA,NA,NA,"4b48e3288cfaf1e2f7f175905ed8ac27",5312
5313,"M","W",NA,"127312","48",2020-01-31,"01/31/2020","COA","2","2",NA,NA,NA,NA,"c58746c5ac488155902a39f2f550d47f",5313
5315,"M","B",NA,"127323","49",2019-04-17,"04/17/2019","COA","2","2",NA,NA,NA,NA,"34ae858cc646dcc12a13b82b8199b4b7",5315
5316,"M","B",NA,"127323","2",2021-11-04,"2021-11-04","COA","2","2",NA,NA,NA,NA,"34ae858cc646dcc12a13b82b8199b4b7",5316
5322,"Male","Black","Nonhispanic","127371","Marion",2023-08-01,"2023-08-01",NA,NA,NA,"B","4","11","29","9a9d3aecd6b7cd6a2fd4b1d9f21d7219",5322
5323,"M","W",NA,"127376","50",2018-10-26,"10/26/2018","COA","54","54",NA,NA,NA,NA,"3ad99826752031538ab9c75fe014d9a3",5323
5324,"M","W",NA,"127376","50",2020-06-14,"06/14/2020","COA","2","2",NA,NA,NA,NA,"3ad99826752031538ab9c75fe014d9a3",5324
5326,"M","B",NA,"127385","49",2018-07-17,"10/20/2016","RDC","33","54",NA,NA,NA,NA,"da2431f3d08fc69e0fed041313ce6980",5326
5327,"M","W",NA,"127393","18",2019-11-13,"11/13/2019","COA","2","2",NA,NA,NA,NA,"834d8ea392c6c36fa3c93cf65b4e1bdb",5327
5329,"M","W",NA,"127423","69",2021-12-02,"2021-12-02","COA","2","2",NA,NA,NA,NA,"6210829b116ab53725e12aef7c7e5f41",5329
5330,"M","ML",NA,"127424","84",2019-06-27,"06/27/2019","COA","2","2",NA,NA,NA,NA,"42277fbd04e0487587303126497a8438",5330
5333,"M","W",NA,"127425","11",2019-04-03,"04/03/2019","COA","58","58",NA,NA,NA,NA,"8c23137c5e9c5057f2567b01b193c59b",5333
5334,"M","W",NA,"127425","11",2020-04-03,"04/03/2019","COA","58","58",NA,NA,NA,NA,"8c23137c5e9c5057f2567b01b193c59b",5334
5339,"Male","Black","Nonhispanic","127450","Marion",2023-10-17,"2023-10-17",NA,NA,NA,"B","2","0","0","460ec3c894a59ebd41cae741dacc9006",5339
5344,"M","W",NA,"127473","67",2022-09-12,"2022-09-12","COA","2","2",NA,NA,NA,NA,"fb8adc52f0dfe922b2efa85c8f12de89",5344
5346,"Male","Black","Nonhispanic","127475","Marion",2025-02-27,"2015-02-19",NA,NA,NA,"B","2","0","0","53dc7ae9370b55a296d1573723e0aab4",5346
5347,"Male","Black","Nonhispanic","127475","Marion",2026-01-09,"42054.39166666667",NA,NA,NA,"B","2","0","0","53dc7ae9370b55a296d1573723e0aab4",5347
5349,"M","W",NA,"127485","20",2019-08-05,"08/05/2019","COA","2","2",NA,NA,NA,NA,"7e21fb4a4f656c1ddc507e81497ef384",5349
5350,"M","W",NA,"127494","71",2021-01-15,"01/15/2021","COA","2","2",NA,NA,NA,NA,"382718d6dae5863edd9c801dbb3a9d41",5350
5353,"M","W",NA,"127505","49",2018-08-16,"08/16/2018","RDC","2","2",NA,NA,NA,NA,"4b46bb8060b1ec7c69a42642219d2ef6",5353
5354,"M","W",NA,"127505","49",2019-06-19,"08/16/2018","CIC","20","2",NA,NA,NA,NA,"4b46bb8060b1ec7c69a42642219d2ef6",5354
5355,"M","W",NA,"127513","82",2018-12-05,"10/03/2002","RDC","33","1",NA,NA,NA,NA,"41f6e7899ee5b4da2e1a1418861b6983",5355
5358,"M","B",NA,"127516","49",2022-03-09,"2022-03-09","COA","56","56",NA,NA,NA,NA,"96b33e2e9e345cc6d0202566618a0443",5358
5359,"Male","Black","Nonhispanic","127516","Marion",2024-11-13,"2025-01-10",NA,NA,NA,"B","3","0","0","96b33e2e9e345cc6d0202566618a0443",5359
5360,"Male","Black","Nonhispanic","127516","Marion",2025-01-10,"2025-01-10",NA,NA,NA,"B","3","0","0","96b33e2e9e345cc6d0202566618a0443",5360
5361,"Male","Black","Nonhispanic","127516","Marion",2026-02-10,"46063.365277777775",NA,NA,NA,"B","1","0","0","96b33e2e9e345cc6d0202566618a0443",5361
5363,"M","W",NA,"127522","49",2018-08-01,"08/01/2018","COA","2","2",NA,NA,NA,NA,"a1a190ab29abca203cb10a07d042eb3d",5363
5364,"M","W",NA,"127539","53",2020-02-05,"02/05/2020","COA","57","57",NA,NA,NA,NA,"b4c58f11acf9c1ce9782096090adeb8c",5364
5368,"M","W",NA,"127568","70",2019-10-31,"11/15/2010","IYC","33","5",NA,NA,NA,NA,"89a87be26a0824fcd337925c4c9dc909",5368
5369,"M","W",NA,"127568","16",2022-05-04,"2022-05-04","COA","2","2",NA,NA,NA,NA,"89a87be26a0824fcd337925c4c9dc909",5369
5370,"M","W",NA,"127582","49",2023-03-14,"2023-03-14","COA","2","2",NA,NA,NA,NA,"a02955411df1f3f2fc8f5e65e674f729",5370
5374,"M","W",NA,"127584","41",2018-10-23,"04/05/2016","BTC","20","58",NA,NA,NA,NA,"8410887fce27513fd23edc22ba4b6249",5374
5378,"M","W",NA,"127604","48",2020-11-05,"01/25/2011","CIC","33","5",NA,NA,NA,NA,"c2b21a35fd2335e4095da6aebe7b3405",5378
5382,"M","H","Hispanic","127624","2",2018-07-05,"07/05/2018","RDC","57","57",NA,NA,NA,NA,"7c906ef831ef18ec46914788db87b008",5382
5383,"M","B",NA,"127626","2",2019-01-10,"01/10/2019","RDC","2","2",NA,NA,NA,NA,"f8ba15034aac4fe760e2d825974611c2",5383
5384,"M","B",NA,"127626","2",2020-01-10,"01/10/2019","RDC","2","2",NA,NA,NA,NA,"f8ba15034aac4fe760e2d825974611c2",5384
5386,"Male","Black","Unknown","127642","Marion",2024-10-04,"2010-11-19",NA,NA,NA,"B","2","5","29","35ebe5ee198dd556f725483e413f4cec",5386
5387,"M","AI",NA,"127647","21",2023-03-17,"2023-03-17","COA","58","58",NA,NA,NA,NA,"2ef952eb169ad2b7e1fd54aee24c1060",5387
5388,"M","B",NA,"127657","20",2018-07-11,"10/21/2002","RDC","42","1",NA,NA,NA,NA,"d111970d4e336da3989dcbf8b4b756ff",5388
5392,"M","W",NA,"127669","17",2019-01-16,"01/16/2019","COA","2","2",NA,NA,NA,NA,"d1607f0999c4b9aa7fe6113d7b3b14d5",5392
5393,"M","W",NA,"127669","17",2023-03-22,"2019-01-16","RDC","33","2",NA,NA,NA,NA,"d1607f0999c4b9aa7fe6113d7b3b14d5",5393
5395,"M","W",NA,"127672","43",2019-01-14,"01/14/2019","COA","2","2",NA,NA,NA,NA,"9cef514ef2af9a0fbf0cace382a249eb",5395
5397,"M","W",NA,"127673","20",2018-12-13,"12/13/2018","RDC","2","2",NA,NA,NA,NA,"32109fe08b9144597371779c40bb9780",5397
5398,"M","W",NA,"127682","48",2018-04-13,"04/13/2018","COA","59","59",NA,NA,NA,NA,"fcfc39bdcca8d71a4d44f7eacda9679c",5398
5400,"M","W",NA,"127684","48",2020-01-21,"01/21/2020","COA","58","58",NA,NA,NA,NA,"545ea80cfc517c055f4e2c538a76f8fb",5400
5407,"Male","Black","Nonhispanic","127741","Marion",2025-01-31,"2025-01-31",NA,NA,NA,"1","10","0","0","f34be1c9dc7c33b7284dca6a9ab29a89",5407
5409,"M","W",NA,"127742","43",2019-09-20,"11/30/2017","WCC","33","2",NA,NA,NA,NA,"33689bba2c20ac2b6a890ed934942f77",5409
5411,"M","W",NA,"127747","20",2022-10-06,"2022-10-06","COA","56","56",NA,NA,NA,NA,"5fcff6dd6be33b6a90be681efc2f12b4",5411
5418,"M","B",NA,"127753","48",2021-02-17,"02/21/2018","CIC","41","58",NA,NA,NA,NA,"ef9b3950be9c69015e33b6eec9f4ad5c",5418
5422,"M","W",NA,"127796","30",2021-10-20,"10/20/2021","COA","2","2",NA,NA,NA,NA,"ce1b448b003a796679776b32a04e1959",5422
5423,"M","B",NA,"127816","49",2019-03-08,"03/03/2004","RDC","41","2",NA,NA,NA,NA,"82a8dd28ec7bcc5e77150109a8e8df91",5423
5424,"M","B",NA,"127816","49",2020-03-08,"03/03/2004","RDC","41","2",NA,NA,NA,NA,"82a8dd28ec7bcc5e77150109a8e8df91",5424
5425,"Male","Black","Nonhispanic","127816","Marion",2024-01-04,"2024-01-04",NA,NA,NA,"B","6","0","1","82a8dd28ec7bcc5e77150109a8e8df91",5425
5426,"M","W",NA,"127826","57",2019-01-22,"11/09/2009","RDC","34","2",NA,NA,NA,NA,"810f7f105ab3f0edd66c521b63e0ea01",5426
5428,"M","W",NA,"127838","49",2020-12-08,"12/08/2020","COA","57","57",NA,NA,NA,NA,"7bffc59b871059a26842cb33dee4d192",5428
5429,"M","B",NA,"127849","82",2018-07-11,"07/11/2018","COA","52","52",NA,NA,NA,NA,"33d7fcb1215eb13bb6d96a49e7f11c9d",5429
5430,"M","B",NA,"127849","82",2021-08-18,"08/18/2021","COA","2","2",NA,NA,NA,NA,"33d7fcb1215eb13bb6d96a49e7f11c9d",5430
5434,"M","B",NA,"127875","49",2018-06-06,"12/15/2008","RDC","34","2",NA,NA,NA,NA,"f3c75b05b3f74ce9aa7f5f2f3355ce49",5434
5435,"Male","Black","Nonhispanic","127876","Marion",2023-08-08,"2023-08-08",NA,NA,NA,"1","45","0","0","46237db251d4864aa35a24aa7e17c47b",5435
5436,"M","W",NA,"127877","20",2019-10-16,"10/16/2019","RDC","2","2",NA,NA,NA,NA,"f0be5f99e7d583c3fa4dfd8cee631c43",5436
5437,"M","W",NA,"127879","20",2022-11-21,"2022-11-21","COA","2","2",NA,NA,NA,NA,"2f3fd3e4dc0a9935572c118f1eaeac52",5437
5439,"M","W",NA,"127883","53",2018-05-22,"04/13/2016","RDC","33","2",NA,NA,NA,NA,"15bdbe074323102c411c440e441ebad0",5439
5446,"M","H","Hispanic","127922","45",2020-07-20,"11/15/2002","NCF","33","1",NA,NA,NA,NA,"bef4f3319a87c005e10038b6c1dda79f",5446
5449,"M","W",NA,"127945","48",2020-10-23,"10/23/2020","COA","2","2",NA,NA,NA,NA,"bff4caf4a1e994e02e16b2adcc5cf281",5449
5451,"M","B",NA,"127946","48",2020-04-17,"07/10/2017","RDC","34","54",NA,NA,NA,NA,"db1cc30ca761d5dd7d041b16263ea356",5451
5453,"M","B",NA,"127955","49",2019-07-15,"07/15/2019","COA","2","2",NA,NA,NA,NA,"131847f397046c5099a58202d92aef82",5453
5454,"Male","Black","Nonhispanic","127955","Marion",2024-10-23,"2019-07-15",NA,NA,NA,"B","2","0","0","131847f397046c5099a58202d92aef82",5454
5455,"Male","Black","Nonhispanic","127959","Marion",2024-04-25,"2013-05-09",NA,NA,NA,"B","1","5","27","86b8952964b7b39e25bfad2fd38795a7",5455
5456,"M","W",NA,"127963","2",2019-05-16,"05/16/2019","RDC","2","2",NA,NA,NA,NA,"9f3f4b1ea3d1ad5d9e3b2aafd79179b1",5456
5458,"M","B",NA,"127965","71",2022-12-05,"2022-12-05","COA","2","2",NA,NA,NA,NA,"54ce3692fc1a9bfdf70adad3a1900477",5458
5460,"M","W",NA,"127977","87",2018-07-23,"07/23/2018","COA","2","2",NA,NA,NA,NA,"08a6c9742748ed428ce65cc49ceb9e97",5460
5463,"M","B",NA,"127983","49",2018-05-07,"09/23/2015","RDC","33","55",NA,NA,NA,NA,"db7f3c31986810e40bdcbaa1d5d74541",5463
5464,"M","B",NA,"127983","49",2018-09-25,"09/23/2015","RDC","33","55",NA,NA,NA,NA,"db7f3c31986810e40bdcbaa1d5d74541",5464
5466,"M","W",NA,"127996","39",2018-10-11,"10/11/2018","COA","2","2",NA,NA,NA,NA,"2603e24a121494653e42a72604ada3d2",5466
5470,"M","B",NA,"128010","2",2019-02-15,"02/15/2019","RDC","2","2",NA,NA,NA,NA,"0961f824eee6914a188c6ae704b7c5a1",5470
5475,"M","B",NA,"128045","84",2018-04-03,"04/03/2018","COA","57","57",NA,NA,NA,NA,"d7fe13b3ec49a976ddac3f7f089f6c3e",5475
5479,"M","W",NA,"128051","20",2021-08-25,"08/12/2008","NCF","33","2",NA,NA,NA,NA,"4f4fa30eee5c9823a387ad72bb01f0bd",5479
5480,"M","W",NA,"128052","50",2018-12-20,"12/20/2018","COA","2","2",NA,NA,NA,NA,"1f347a7656d7acfc2c09bb7537693c79",5480
5482,"M","W",NA,"128065","48",2021-11-04,"2013-03-22","RDC","33","2",NA,NA,NA,NA,"7194daa7f0b985a14d3aec1f53b438cf",5482
5485,"M","B",NA,"128080","79",2018-10-05,"09/29/2010","RDC","33","2",NA,NA,NA,NA,"4814838b6cd4e68ef5687dab67018524",5485
5486,"M","B",NA,"128086","49",2022-07-21,"2022-07-21","COA","57","57",NA,NA,NA,NA,"c192341ea2686a6579116514a7df7353",5486
5489,"M","W",NA,"128120","69",2021-11-23,"2021-11-23","COA","2","2",NA,NA,NA,NA,"4ec10cfdde62e92333a67e77d550ff87",5489
5490,"M","W",NA,"128121","15",2018-09-27,"09/27/2018","COA","2","2",NA,NA,NA,NA,"f30cc0a62be06a9da59ed028adfba479",5490
5493,"M","B",NA,"128133","49",2021-01-05,"03/23/2015","RDC","33","2",NA,NA,NA,NA,"1080ee9d61a18c382ba8769c1bdc0d43",5493
5494,"M","B",NA,"128133","49",2022-07-08,"2015-03-23","RDC","33","2",NA,NA,NA,NA,"1080ee9d61a18c382ba8769c1bdc0d43",5494
5495,"M","B",NA,"128138","48",2019-06-07,"06/07/2019","COA","59","59",NA,NA,NA,NA,"334b7ebf093f63aee72980f278c77624",5495
5496,"M","B",NA,"128138","48",2020-06-07,"06/07/2019","COA","59","59",NA,NA,NA,NA,"334b7ebf093f63aee72980f278c77624",5496
5498,"M","W",NA,"128148","37",2019-11-26,"09/07/2016","ISF","33","2",NA,NA,NA,NA,"c6a63aede2121796b76be129e5af2351",5498
5499,"M","W",NA,"128148","79",2021-10-13,"10/13/2021","COA","57","57",NA,NA,NA,NA,"c6a63aede2121796b76be129e5af2351",5499
5500,"M","W",NA,"128178","49",2019-07-17,"11/20/2003","RDC","33","6",NA,NA,NA,NA,"c7785dacd072568e6a95eb2e5634c7a0",5500
5503,"M","W",NA,"128193","20",2019-05-22,"05/22/2019","COA","56","56",NA,NA,NA,NA,"7707b0cf543e83611984ab172f2f764a",5503
5506,"M","B",NA,"128199","49",2022-06-06,"2022-06-06","COA","2","2",NA,NA,NA,NA,"0a98db87a42a67f90975b7d974b86fbd",5506
5507,"M","W",NA,"128206","48",2019-08-05,"08/05/2019","COA","53","53",NA,NA,NA,NA,"144c6ea0f51a5a3aab8d4361e6aa6440",5507
5510,"M","W",NA,"128224","82",2019-06-14,"06/14/2019","COA","52","52",NA,NA,NA,NA,"77f5eba11206517a4e417f80976ceffe",5510
5515,"M","W",NA,"128258","39",2023-03-29,"2023-03-29","COA","2","2",NA,NA,NA,NA,"05c785ed446875201d508b76cbb18f85",5515
5519,"M","B",NA,"128266","49",2021-09-22,"09/22/2021","COA","58","58",NA,NA,NA,NA,"5170ec744c205deb0a02b919e85a0d83",5519
5520,"Male","Black","Nonhispanic","128266","Marion",2024-09-28,"2024-10-18",NA,NA,NA,"B","3","0","0","5170ec744c205deb0a02b919e85a0d83",5520
5521,"Male","Black","Nonhispanic","128266","Marion",2024-10-18,"2024-10-18",NA,NA,NA,"B","3","0","0","5170ec744c205deb0a02b919e85a0d83",5521
5522,"Male","Black","Nonhispanic","128270","Marion",2025-06-13,"2012-02-08",NA,NA,NA,"B","5","0","0","e2d02995d26b968d355ce5d3d07904b0",5522
5524,"M","W",NA,"128275","48",2022-09-06,"2022-09-06","COA","57","57",NA,NA,NA,NA,"7a5a88430dd5b4fe589735ccd0f3c3c8",5524
5525,"M","W",NA,"128276","48",2019-12-16,"12/16/2019","COA","2","2",NA,NA,NA,NA,"068a8def331027bb3405dcb421775aac",5525
5526,"M","W",NA,"128280","26",2021-06-03,"06/03/2021","COA","2","2",NA,NA,NA,NA,"c79a044bfd8e1454cea40f972a03633e",5526
5528,"M","B",NA,"128299","2",2018-06-07,"12/27/2002","RDC","33","1",NA,NA,NA,NA,"081798f514e9f90d423e77869c338ee4",5528
5529,"M","B",NA,"128299","2",2019-09-19,"12/27/2002","RDC","33","1",NA,NA,NA,NA,"081798f514e9f90d423e77869c338ee4",5529
5531,"M","W",NA,"128302","20",2018-11-09,"07/31/2014","WCC","33","54",NA,NA,NA,NA,"e3186fcab9a779327ea4eba6a861ef7c",5531
5535,"M","B",NA,"128325","49",2019-05-03,"09/03/2010","RDC","33","2",NA,NA,NA,NA,"25fcd4db7d470b56f1c7349a76ef37c6",5535
5536,"M","B",NA,"128325","49",2020-05-03,"09/03/2010","RDC","33","2",NA,NA,NA,NA,"25fcd4db7d470b56f1c7349a76ef37c6",5536
5538,"M","W",NA,"128339","48",2018-11-26,"11/26/2018","COA","59","59",NA,NA,NA,NA,"9c78328fa1f26725c667552d2671aeaf",5538
5539,"M","W",NA,"128339","48",2022-08-29,"2022-08-29","COA","59","59",NA,NA,NA,NA,"9c78328fa1f26725c667552d2671aeaf",5539
5540,"M","W",NA,"128350","84",2019-04-30,"04/30/2019","COA","2","2",NA,NA,NA,NA,"e5cd5bc94ebd811335b56ab84eb99457",5540
5543,"M","W",NA,"128362","20",2021-10-20,"10/20/2021","COA","2","2",NA,NA,NA,NA,"882935a4a3b5517b2193a3edf788ebe4",5543
5545,"M","W",NA,"128368","57",2019-10-07,"10/07/2019","COA","2","2",NA,NA,NA,NA,"941118c6b8eb82ad9e11b00eb1c8dd75",5545
5546,"M","W",NA,"128372","60",2022-07-12,"2014-04-29","RDC","33","2",NA,NA,NA,NA,"cd74459cd056025fb6618c596692920d",5546
5549,"M","B",NA,"128398","79",2019-11-20,"11/20/2019","COA","58","58",NA,NA,NA,NA,"ea2be8d1f6bff6d3d684a917eae9a4e2",5549
5551,"M","W",NA,"128419","49",2020-01-09,"01/09/2020","COA","2","2",NA,NA,NA,NA,"4a3835b7ffeabf7d459a00854031863a",5551
5552,"M","W",NA,"128419","49",2021-05-19,"05/19/2021","COA","58","58",NA,NA,NA,NA,"4a3835b7ffeabf7d459a00854031863a",5552
5553,"Male","White","Nonhispanic","128419","Marion",2025-02-27,"2020-01-09",NA,NA,NA,"B","1","5","30","4a3835b7ffeabf7d459a00854031863a",5553
5555,"M","W",NA,"128439","39",2020-03-04,"03/04/2020","COA","2","2",NA,NA,NA,NA,"a62a434c60b472f8c074f3056e76da76",5555
5557,"M","W",NA,"128448","69",2022-01-19,"2022-01-19","COA","2","2",NA,NA,NA,NA,"6a51b2fd306c14280ecf2354252040a8",5557
5558,"M","B",NA,"128450","49",2019-06-06,"06/06/2019","COA","56","56",NA,NA,NA,NA,"602482f392725adefd4f2b21164def7e",5558
5560,"M","W",NA,"128471","2",2019-12-09,"12/09/2019","COA","56","56",NA,NA,NA,NA,"b59c9fb43ddfa6fe462c9fd29013690e",5560
5562,"M","W",NA,"128487","82",2018-08-24,"04/16/2013","BTC","33","2",NA,NA,NA,NA,"d9f48ea1618cfa6a752a228fbc0987a6",5562
5563,"M","W",NA,"128487","82",2020-09-03,"04/16/2013","BTC","33","2",NA,NA,NA,NA,"d9f48ea1618cfa6a752a228fbc0987a6",5563
5565,"M","W",NA,"128491","65",2020-12-16,"12/16/2020","COA","2","2",NA,NA,NA,NA,"66a2482d43dcc61d478f3d41516f3ce9",5565
5566,"M","B",NA,"128506","49",2019-04-09,"04/09/2019","COA","2","2",NA,NA,NA,NA,"51af5b307fc4b80869391ea3cd2c2c14",5566
5567,"M","B",NA,"128506","49",2020-04-09,"04/09/2019","COA","2","2",NA,NA,NA,NA,"51af5b307fc4b80869391ea3cd2c2c14",5567
5568,"Male","Black","Nonhispanic","128507","Marion",2025-02-06,"2025-02-06",NA,NA,NA,"B","3","0","0","f0ee8bad80c40b12afdd5ed6ebe06e68",5568
5571,"M","B",NA,"128508","49",2019-06-06,"06/06/2019","COA","58","58",NA,NA,NA,NA,"f7a78edd4d4b23d4f70d52fbdd9d47b9",5571
5572,"M","B",NA,"128508","49",2020-06-06,"06/06/2019","COA","58","58",NA,NA,NA,NA,"f7a78edd4d4b23d4f70d52fbdd9d47b9",5572
5573,"Male","Black","Nonhispanic","128508","Marion",2024-01-26,"2024-01-26",NA,NA,NA,"B","6","0","0","f7a78edd4d4b23d4f70d52fbdd9d47b9",5573
5575,"M","B",NA,"128515","49",2018-07-06,"07/06/2018","RDC","2","2",NA,NA,NA,NA,"c2b37d5a863ca8ade9955239d02e51f8",5575
5576,"M","W",NA,"128518","49",2021-02-02,"02/02/2021","COA","2","2",NA,NA,NA,NA,"48339c450c84d38f73e6e8084246d12b",5576
5581,"Male","Black","Nonhispanic","128531","Marion",2025-04-23,"2025-04-23",NA,NA,NA,"B","8","0","0","0ba2caa9c4f6edab4029bf2fd6ab0610",5581
5584,"M","W",NA,"128547","43",2021-01-27,"01/27/2021","COA","57","57",NA,NA,NA,NA,"fb817bf48099671ecd73324594f6a9cb",5584
5585,"M","W",NA,"128552","82",2018-04-25,"04/25/2018","COA","2","2",NA,NA,NA,NA,"ac58b8b3bb8b2ee3fa5eb05489f0916a",5585
5587,"Male","Black","Nonhispanic","128558","Marion",2024-02-23,"2024-02-23",NA,NA,NA,"B","6","0","0","32ef8f92cf773327c0f865c74afeb308",5587
5593,"M","W",NA,"128579","49",2022-03-24,"2014-11-24","RDC","41","2",NA,NA,NA,NA,"59308d00fb9245ad2647b9b0d5d6c382",5593
